cell_type,firing_rate,ap_threshold,ap_duration,mean_vm,std_vm,fft_low,fft_high,Cell_APThreshold_Slope,Cell_Depth,Cell_Layer
EXC,0.85,-0.040668750000000004,1.6911764705882355,-0.060386439480468734,0.00653330057047784,5.59424838962765e-05,0.0007687087263933732,10.0,225.0,L2/3
EXC,1.55,-0.0379195564516129,2.087096774193548,-0.060192076375195414,0.008800574843237536,6.431977230399313e-05,0.001096102605764203,10.0,225.0,L2/3
EXC,1.55,-0.04243961693548387,2.8516129032258073,-0.05979065099461569,0.007009378750324557,4.585438358124247e-05,0.0007927027564234386,10.0,225.0,L2/3
EXC,0.0,0.0,0.0,-0.06907021763281249,0.00272191328184801,2.0529904022487755e-05,0.0002423458423403553,10.0,198.0,L2/3
EXC,0.05,-0.038290625,1.05,-0.06526201508984376,0.00537325905965611,3.366013898370085e-05,0.0006173982907442938,10.0,198.0,L2/3
EXC,0.0,0.0,0.0,-0.062294675851562495,0.005197922406748975,3.451595650308289e-05,0.0007214406390234766,10.0,198.0,L2/3
EXC,0.05,-0.037446875000000004,1.15,-0.059435477109375016,0.005064746425761388,3.4178995958380015e-05,0.0006945398393871596,10.0,198.0,L2/3
EXC,0.25,-0.037881874999999995,1.5899999999999999,-0.05838726503515624,0.005648309454628515,3.436046453038332e-05,0.0006156301589663864,10.0,198.0,L2/3
EXC,0.3,-0.03481875,1.5166666666666666,-0.05657945364843749,0.005716879039837168,3.484288051318559e-05,0.0006844882239961679,10.0,198.0,L2/3
EXC,0.1,-0.038446875,1.125,-0.05922696360546877,0.004581701346943386,3.7835620148883634e-05,0.000638219431066663,10.0,198.0,L2/3
EXC,0.0,0.0,0.0,-0.05879081603906249,0.004905182137590081,3.3600136576517284e-05,0.0006385225492168239,10.0,198.0,L2/3
EXC,0.25,-0.045501875000000004,1.3599999999999999,-0.062026743132812506,0.003975454717820454,3.718262261190988e-05,0.0005206495292075624,10.0,516.0,L4
EXC,1.2,-0.04537317708333333,2.1562500000000004,-0.06156195334765625,0.004526722192844716,3.500426475539996e-05,0.000590990188972539,10.0,516.0,L4
EXC,1.55,-0.044815322580645155,2.4048387096774193,-0.0606880919921875,0.004568655014377041,3.37907975720955e-05,0.000491378717959652,10.0,516.0,L4
EXC,0.4,-0.04513828125,1.9500000000000002,-0.060376727359375,0.0033563998987123753,2.8399376066979746e-05,0.0004315778810393285,10.0,516.0,L4
EXC,0.55,-0.04528806818181818,2.1318181818181823,-0.05871960664062502,0.003216571966273637,2.8389032755723964e-05,0.00045114756312300054,10.0,516.0,L4
EXC,0.65,-0.045638701923076924,2.457692307692308,-0.059366024300781244,0.003422027399637997,2.9416216377331706e-05,0.00046028817438158724,10.0,516.0,L4
EXC,0.45,-0.04621423611111111,3.1222222222222222,-0.05833216689453123,0.0031629775469023745,2.716613690627715e-05,0.00040414368902621676,10.0,516.0,L4
EXC,1.35,-0.04640625000000001,2.7166666666666663,-0.05876576229296874,0.0037605686541342326,2.8407176866306303e-05,0.0004327234728306207,10.0,516.0,L4
EXC,1.75,-0.04611919642857143,2.7814285714285716,-0.0571370305078125,0.003596172410375764,2.985895245798703e-05,0.000474299013699251,10.0,516.0,L4
EXC,0.85,-0.03804044117647059,1.076470588235294,-0.058078151550781255,0.004724985201370038,4.63956951607547e-05,0.0006733374747220864,10.0,500.0,L4
EXC,1.15,-0.03724103260869565,1.1760869565217391,-0.05471724682812501,0.005054031375535833,5.658842133091431e-05,0.0006499951565035356,10.0,500.0,L4
EXC,0.0,0.0,0.0,-0.0665558488359375,0.00618204620029154,2.385139322943276e-05,0.000597805310502481,10.0,200.0,L2/3
EXC,0.0,0.0,0.0,-0.0630731756484375,0.00696859297946966,3.026896500123254e-05,0.0006621939212100145,10.0,200.0,L2/3
EXC,0.4,-0.044078125,1.6375,-0.059668346578125,0.007411304910358132,3.3002854586130194e-05,0.0008269376131629503,10.0,200.0,L2/3
EXC,0.0,0.0,0.0,-0.0760035548984375,0.004751182335049411,2.6058487246633333e-05,0.0005131745469266761,10.0,150.0,L2/3
EXC,0.0,0.0,0.0,-0.0736227564609375,0.006182826028763649,3.467644244328834e-05,0.0006590308889692166,10.0,150.0,L2/3
EXC,0.3,-0.040972395833333335,1.133333333333333,-0.07010144779296874,0.007269787152265956,3.719927910260971e-05,0.0006717692798848412,10.0,150.0,L2/3
EXC,1.6,-0.038953906249999996,1.7093749999999999,-0.06798298667578127,0.01006758950735218,4.4913833323959745e-05,0.0008314793403476646,10.0,150.0,L2/3
EXC,1.05,-0.04047485119047619,1.5904761904761904,-0.0698566264453125,0.009150737283475114,4.134632889899817e-05,0.0009241790551586179,10.0,150.0,L2/3
EXC,2.2222222222222223,-0.038214374999999995,2.1462499999999998,-0.06576134980902779,0.011497961728475491,4.3450016608323094e-05,0.00099720204965327,10.0,150.0,L2/3
EXC,3.55,-0.04041197183098592,2.0485915492957747,-0.06301464159765625,0.011954408242567962,4.7611994919345235e-05,0.0008615628996743439,10.0,150.0,L2/3
EXC,3.15,-0.04064593253968254,2.5095238095238095,-0.06566927128906248,0.01123115804448938,4.9434914984145736e-05,0.0007749749622829914,10.0,150.0,L2/3
EXC,2.3,-0.0410335597826087,2.9663043478260867,-0.06532687830859375,0.009817162403592879,4.863489790830749e-05,0.0010533950083506673,10.0,150.0,L2/3
EXC,0.0,0.0,0.0,-0.07470748376562499,0.004915656567523215,2.0805848057201688e-05,0.0004603224433275207,10.0,190.0,L2/3
EXC,0.05,-0.045878125,1.8,-0.07083154410937499,0.005913307108612477,2.165946601779716e-05,0.0005576250029526682,10.0,190.0,L2/3
EXC,0.0,0.0,0.0,-0.07045486460937501,0.006212061539350775,2.4983501721659696e-05,0.0006901553681333807,10.0,190.0,L2/3
EXC,0.0,0.0,0.0,-0.06691448707812499,0.00717878559785482,2.4638007036404615e-05,0.0008641020380468539,10.0,190.0,L2/3
EXC,0.05,-0.04011875,1.65,-0.06639465224218752,0.007148025221505918,2.702704126154578e-05,0.0007540730243962923,10.0,190.0,L2/3
EXC,0.05,-0.040946875,2.0500000000000003,-0.06727891485156251,0.00676515973371764,2.4530767003935497e-05,0.0007044169158041435,10.0,190.0,L2/3
EXC,0.0,0.0,0.0,-0.0649800466561875,0.006371636352722185,2.6898360613730282e-05,0.0006629042115049425,10.0,190.0,L2/3
EXC,0.35,-0.04046116071428572,1.1071428571428572,-0.06038155099609374,0.004560468099955724,6.835572745697364e-05,0.0005344152857202675,10.0,300.0,L2/3
EXC,0.6875,-0.04038721590909092,1.2454545454545456,-0.057607888964843756,0.004704983735436246,6.908946710671004e-05,0.0006080793756188191,10.0,300.0,L2/3
EXC,0.4,-0.040365234375,1.25,-0.05618944816796874,0.005165048301687644,6.946462439879375e-05,0.0006533210606628479,10.0,300.0,L2/3
EXC,0.65,-0.04044855769230769,1.0846153846153848,-0.05805913619531249,0.005146765330429219,8.332109038184003e-05,0.0006203536253876174,10.0,300.0,L2/3
EXC,0.15,-0.040725000000000004,1.1166666666666667,-0.058904848453124985,0.0045645628001249735,7.901612527814755e-05,0.0005170543246508322,10.0,300.0,L2/3
EXC,0.2,-0.040457812499999996,1.1875,-0.059841618921875034,0.0045783427194022635,7.361084479317814e-05,0.0006287338150156752,10.0,300.0,L2/3
EXC,0.0,0.0,0.0,-0.062497792906250016,0.002835683026113248,1.9235715537897408e-05,0.0003189555074545793,10.0,160.0,L2/3
EXC,0.1,-0.045278125,2.1,-0.061210046058593724,0.003069035157078833,2.141590571840994e-05,0.00035703673380929596,10.0,160.0,L2/3
EXC,0.0,0.0,0.0,-0.060749242829861126,0.003275587103696794,2.418868534769529e-05,0.00046295484539605585,10.0,160.0,L2/3
EXC,0.17647058823529413,-0.043448958333333336,2.0833333333333335,-0.05824200758731619,0.003377379445326459,2.2894003390083944e-05,0.00046364505991166677,10.0,160.0,L2/3
EXC,0.6,-0.04191979166666667,2.7875,-0.057789724312499985,0.004402714931294947,2.3925603343339244e-05,0.0005075417797300212,10.0,160.0,L2/3
EXC,0.05,-0.04060625,2.4499999999999997,-0.05838431765625001,0.003737097394124668,2.3165406136202488e-05,0.00045089434942105326,10.0,160.0,L2/3
EXC,0.35,-0.03969419642857143,2.9,-0.05619375879687501,0.004074544458550203,2.294816473163575e-05,0.0004692792240645817,10.0,160.0,L2/3
EXC,6.65,-0.038888510338345866,0.9785714285714284,-0.05313224442578125,0.0072060947903196445,5.476111941776945e-05,0.0008456035123925041,10.0,320.0,L2/3
EXC,6.45,-0.038747286821705425,1.1073643410852714,-0.05446411705078126,0.00838350820767376,5.770329896595743e-05,0.0008637399152670318,10.0,320.0,L2/3
EXC,9.05,-0.03897106353591161,1.2218232044198893,-0.05218219332421876,0.007799563601578596,6.73687117597915e-05,0.0009998611655421036,10.0,320.0,L2/3
EXC,7.35,-0.03903252551020408,1.2846938775510206,-0.053974756125,0.0078965332397538,6.598801606845973e-05,0.0009378605490374672,10.0,320.0,L2/3
EXC,4.0,-0.03896480468750001,1.0825,-0.055232619453125,0.007935844855066567,5.5511581407032576e-05,0.000740156534246767,10.0,320.0,L2/3
EXC,6.65,-0.038974201127819554,1.237218045112782,-0.05206576235156252,0.006434430543027158,6.647163539465468e-05,0.0007640513292643034,10.0,320.0,L2/3
EXC,2.5,-0.039365,1.097,-0.05501107011328123,0.006201814548466666,5.749254190803567e-05,0.0006955186700016426,10.0,320.0,L2/3
EXC,3.6,-0.038879036458333335,1.0715277777777779,-0.05128759211328125,0.005226303959612018,5.925968397861843e-05,0.0006622308166653171,10.0,320.0,L2/3
EXC,0.85,-0.04116599264705882,1.0205882352941178,-0.06235482231640623,0.006122838758318548,6.576066519038858e-05,0.0007310761118533608,10.0,300.0,L2/3
EXC,1.05,-0.04082752976190477,1.3404761904761906,-0.06220757069140624,0.0064929423317849075,6.103214316923821e-05,0.000786588702813564,10.0,300.0,L2/3
EXC,1.4,-0.041328348214285715,2.0821428571428573,-0.057561856765624995,0.00598299020238262,5.7128439039514114e-05,0.0007915724975664997,10.0,300.0,L2/3
EXC,0.0,0.0,0.0,-0.06328686660156249,0.004260065648083287,2.9494790699404314e-05,0.00036156801197900144,10.0,170.0,L2/3
EXC,0.15,-0.040809375,1.2833333333333332,-0.06274433100781251,0.00491745193682948,3.389358593074573e-05,0.0005864161135403341,10.0,170.0,L2/3
EXC,0.0,0.0,0.0,-0.0632344239453125,0.005119000129068963,3.446619717308169e-05,0.0006890358753831006,10.0,170.0,L2/3
EXC,0.35,-0.04050446428571429,1.3714285714285717,-0.059478243484375,0.005705447333876852,3.6604621109186324e-05,0.0004841395359582567,10.0,170.0,L2/3
EXC,0.2,-0.040737499999999996,1.3125,-0.05992556650000001,0.004285716544785224,3.509333362920721e-05,0.0005444074977799786,10.0,170.0,L2/3
EXC,0.1,-0.04155,1.25,-0.05955677921484373,0.0044522599903749896,3.42702573645395e-05,0.0005285955765036206,10.0,170.0,L2/3
EXC,0.1,-0.0403296875,1.6,-0.059604892171875,0.004384616125514574,3.586079622900685e-05,0.0005820059243158438,10.0,170.0,L2/3
EXC,0.1,-0.041390625,1.25,-0.059057167710937504,0.004903319768397233,3.6007910331830556e-05,0.00047509848023508127,10.0,170.0,L2/3
EXC,0.1,-0.0405640625,1.325,-0.05800059032812498,0.00438329598504965,3.651760318670442e-05,0.000527568002574559,10.0,170.0,L2/3
EXC,1.45,-0.04098717672413794,1.6568965517241383,-0.057148497144531255,0.005559488116088475,3.848927301670278e-05,0.0006680983473834206,10.0,170.0,L2/3
EXC,0.2,-0.04316796875,0.75,-0.060347528886718745,0.00336773216381197,2.6818331150369312e-05,0.00041684419678676894,10.0,330.0,L2/3
EXC,0.3,-0.043209375,0.9916666666666667,-0.062473747046875014,0.004114002410148711,3.496583031427147e-05,0.0005648719998112256,10.0,330.0,L2/3
EXC,0.2,-0.043303125,0.9875,-0.061879451035156255,0.004253557855618287,3.307860316824495e-05,0.0005610374478521663,10.0,330.0,L2/3
EXC,0.4,-0.04321796875,0.96875,-0.062112562343750004,0.004036694144297017,3.5190731085013695e-05,0.0005512434656803642,10.0,330.0,L2/3
EXC,0.5,-0.043216875,1.06,-0.061281362472656246,0.004269386583378803,3.8489972709704135e-05,0.0005946421278158814,10.0,330.0,L2/3
EXC,0.3,-0.04462552083333333,1.5,-0.06088868481640626,0.004059986137235063,3.4085773979812515e-05,0.0005209773646032778,10.0,330.0,L2/3
EXC,0.15,-0.04182916755477587,0.9500000000000001,-0.05874940506483894,0.0034585757115417654,5.007574896048016e-05,0.0004131387291006678,10.0,348.0,L2/3
EXC,0.4,-0.04164023511111736,1.0875,-0.057664700554488225,0.0029498409992469304,5.495997557363584e-05,0.00037153698854362267,10.0,348.0,L2/3
EXC,0.65,-0.04185240056652289,1.426923076923077,-0.055547316607246176,0.003317324954581681,5.599387148785006e-05,0.00043981214947233705,10.0,348.0,L2/3
EXC,0.2,-0.047644530422985554,1.85,-0.06558204484273679,0.0040626636134239846,3.2877359529023595e-05,0.000550164329138397,10.0,305.0,L2/3
EXC,0.1,-0.04984375089406967,2.35,-0.06680338018238545,0.004068379634385133,3.120854571013415e-05,0.0006048111376973295,10.0,305.0,L2/3
EXC,0.8,-0.04938672063872218,3.49375,-0.0656835485569341,0.005363251765314162,3.0060184968750342e-05,0.0006867588963515225,10.0,305.0,L2/3
EXC,0.15,-0.053627083698908486,3.6666666666666665,-0.06680081591669004,0.003902334763800055,2.400347005853042e-05,0.0004576674007319264,10.0,305.0,L2/3
EXC,1.3,-0.05170072199633488,4.2153846153846155,-0.06551571835375856,0.005005622759562741,3.012774780692553e-05,0.0007452178306788333,10.0,305.0,L2/3
EXC,0.3,-0.03803333267569542,1.0999999999999999,-0.056501230879020876,0.0038790817323073445,5.890834073514437e-05,0.00039572276881943877,10.0,396.0,L2/3
EXC,0.1,-0.04353281110525131,1.0750000000000002,-0.05739097823282704,0.0031948484000114477,5.622131578731786e-05,0.00038439402925385724,10.0,396.0,L2/3
EXC,0.25,-0.04524562358856201,1.58,-0.057707038461468185,0.0029238956074760154,4.716059049868871e-05,0.0003178029707076761,10.0,396.0,L2/3
EXC,0.1,-0.03605937398970127,0.925,-0.05670146792341955,0.004232944647947043,4.786105479491985e-05,0.0005173822222533818,10.0,223.0,L2/3
EXC,0.35,-0.036620087389435084,1.042857142857143,-0.05425870739974081,0.005233096982305392,5.116826074451521e-05,0.000516325499645064,10.0,223.0,L2/3
EXC,0.3,-0.03668385371565819,1.0583333333333333,-0.05380153639207128,0.0047927658065061345,5.113643620020134e-05,0.00048279378153385805,10.0,223.0,L2/3
EXC,0.1,-0.041074998676776886,0.9750000000000001,-0.05600859259151854,0.0033758043300715023,4.6496881850034907e-05,0.00037874397277472505,10.0,223.0,L2/3
EXC,1.25,-0.03545549720525742,2.458,-0.05458187013682956,0.008132363861740821,5.25332520299767e-05,0.0008564992835847258,10.0,223.0,L2/3
EXC,1.35,-0.035364583410598616,2.614814814814815,-0.05491926457997877,0.0071904181375428405,5.398816592159503e-05,0.0007966049976127045,10.0,223.0,L2/3
EXC,0.0,0.0,0.0,-0.05577675750183873,0.0022486248907384442,2.295181235965306e-05,0.00028821759400810487,10.0,197.0,L2/3
EXC,0.0,0.0,0.0,-0.053470603021271525,0.002627015337929371,1.544831109632047e-05,0.00027823769676584096,10.0,197.0,L2/3
EXC,0.0,0.0,0.0,-0.053774554510693996,0.0031526747628103824,1.3867715205650486e-05,0.0003392076014758086,10.0,197.0,L2/3
SST,8.666666666666666,-0.04268045024961363,0.9000000000000001,-0.04698849104529307,0.002823906382405419,3.9809421957187884e-05,0.0002959505612248453,10.0,550.0,L5
EXC,3.5833333333333335,-0.04271834390318685,1.0702325581395349,-0.054845511849675226,0.004532101298263533,4.9899648035525054e-05,0.0004906397223408143,10.0,568.0,L5
SST,7.1,-0.0413305781981084,0.707511737089202,-0.04765798574239899,0.0029588555019523168,5.844718776601688e-05,0.000339342622217621,10.0,451.0,L4
SST,19.633333333333333,-0.04257828086871996,0.5090831918505943,-0.04776649882931593,0.0031924079146074414,6.490336327036539e-05,0.00040024013465859043,10.0,450.0,L4
SST,14.316666666666666,-0.048493170652977265,0.500523864959255,-0.053621816289917905,0.002663525531205382,6.745703328027501e-05,0.0002811289536658867,10.0,452.0,L4
PV,37.81666666666667,-0.04414766560855812,0.3238210665491406,-0.054142150853603355,0.006435073890865399,0.00011488917240092314,0.0008469454757348324,25.0,490.0,L4
PV,51.233333333333334,-0.04178888767756136,0.34863370201691607,-0.04884760918578109,0.004392392965129912,9.859517793501222e-05,0.0005178347942772092,25.0,490.0,L4
SST,1.3333333333333333,-0.04280636918521894,0.549375,-0.052504859317171304,0.0035982727548619143,5.148296993712424e-05,0.0004259550549823192,15.0,410.0,L2/3
SST,3.1,-0.04247326254756399,0.5182795698924731,-0.051430918223900876,0.0036809804673423956,5.095371233871741e-05,0.0004370491252392262,15.0,410.0,L2/3
SST,2.235294117647059,-0.04204192358425208,0.6111842105263158,-0.052715062400742765,0.003649319860457313,6.969003814018138e-05,0.0004159257699813051,20.0,399.0,L2/3
SST,13.366666666666667,-0.04049392035910883,0.5360349127182045,-0.04927056321974512,0.004361431915571865,9.64214382706445e-05,0.0004985739792861423,20.0,292.0,L2/3
SST,10.216666666666667,-0.040287650315378384,0.5269168026101142,-0.04908892754595213,0.003933765800486249,9.334808697440637e-05,0.00042900959677976986,20.0,292.0,L2/3
SST,4.45,-0.041660112680708766,0.4752808988764045,-0.04962771640805417,0.0035935033645491878,4.8931641711950094e-05,0.000489000661488226,20.0,263.0,L2/3
SST,2.5166666666666666,-0.03968587179937414,0.5470198675496687,-0.04760696977401187,0.003612218094428589,4.4111530878608e-05,0.00044968555907636443,20.0,263.0,L2/3
SST,4.316666666666666,-0.03899174217412367,0.4814671814671815,-0.05563261026882843,0.005785885597189404,8.970828098578327e-05,0.0006049122949401695,20.0,135.0,L2/3
SST,10.816666666666666,-0.03730761227841957,0.4914483821263483,-0.04987794738185792,0.005573514693794456,9.976887922384337e-05,0.0004916876984546986,20.0,135.0,L2/3
SST,1.45,-0.04369589971065889,0.5051724137931035,-0.05527799753894053,0.0036781544065561025,4.0489877476749225e-05,0.00037692683723622905,15.0,141.0,L2/3
SST,1.05,-0.04420529500748969,0.4984126984126985,-0.05592241836352115,0.0033910359344162954,3.763095665718096e-05,0.0003966887947778072,15.0,141.0,L2/3
SST,1.8166666666666667,-0.04286152618019559,0.5192660550458716,-0.05505412086777902,0.003749239913471158,3.695294109344229e-05,0.00043972146340029656,15.0,141.0,L2/3
SST,1.7833333333333334,-0.0435649044889742,0.5219626168224298,-0.054870277698181306,0.0037956366668730965,3.8010275415722614e-05,0.00039804272091817887,15.0,141.0,L2/3
EXC,0.11666666666666667,-0.03883761864754572,1.4428571428571428,-0.055065450045220156,0.003725450884027171,4.186063764270536e-05,0.0003851911449498304,15.0,164.0,L2/3
PV,24.616666666666667,-0.039478321939937756,0.33774542992552464,-0.05168793033549322,0.006333625640963428,0.00011495688768424298,0.0007966913743755021,15.0,231.0,L2/3
PV,20.825,-0.0384305150405335,0.2849939975990396,-0.052327170657570796,0.0070353510597112,0.00010739008050556891,0.0008198857779170039,25.0,231.0,L2/3
SST,1.9285714285714286,-0.04226646739346672,0.5487654320987655,-0.051269932209194125,0.0032694830188714718,6.365135258474426e-05,0.00040757646602986925,10.0,387.0,L2/3
SST,5.933333333333334,-0.04204834490098925,0.4637640449438203,-0.052913096815765094,0.0043987968824502,8.483819257399366e-05,0.0004918380422168899,25.0,427.0,L2/3
SST,9.516666666666667,-0.038568402540860316,0.5505253940455341,-0.04641187808562173,0.00330158475090444,6.799461850618869e-05,0.0003689544314702015,15.0,429.0,L2/3
SST,7.0,-0.039022578565056774,0.5653571428571428,-0.0463427088741452,0.0030276316742384236,6.215644346392433e-05,0.00034390859241803057,15.0,429.0,L2/3
EXC,0.85,-0.03749579201328114,0.9843137254901962,-0.060020856795220644,0.005773357683218852,4.1750470467968245e-05,0.0006614524027930395,15.0,491.0,L4
EXC,0.7666666666666667,-0.03810813903814894,0.9597826086956521,-0.06072741216859766,0.005706549309980283,3.984245904452909e-05,0.0006537892586199968,15.0,491.0,L4
EXC,0.8666666666666667,-0.03685867449012988,1.021153846153846,-0.05999275018255231,0.006365549933379592,4.2636570653657564e-05,0.0007091687719568023,15.0,491.0,L4
EXC,0.9666666666666667,-0.03762166993010451,0.9387931034482759,-0.061001235096527134,0.005797264105264495,4.198463887285204e-05,0.0006931379877691849,15.0,491.0,L4
SST,2.3666666666666667,-0.0376260851964249,0.5566901408450703,-0.046803633537340995,0.002845439854019516,4.3611073424760825e-05,0.0002997907312940365,10.0,529.0,L4
SST,1.95,-0.037455341883130974,0.5662393162393161,-0.045517688137677224,0.0025379020354843367,3.9791508781973745e-05,0.00029504636173859815,10.0,529.0,L4
SST,1.8166666666666667,-0.038710248120862066,0.4706422018348623,-0.04827998033022796,0.0027765351315184334,4.092229827982787e-05,0.0003191219894049629,10.0,529.0,L4
EXC,3.5454545454545454,-0.03862477145528515,0.7935897435897437,-0.05958791654478874,0.007991112267095722,7.676217295564919e-05,0.0007497491385262005,10.0,470.0,L4
EXC,0.08333333333333333,-0.042705328136718075,1.03,-0.06546617866604958,0.005069268578896519,6.198159383198684e-05,0.000543320168137528,10.0,467.0,L4
EXC,0.05,-0.0411583758509712,1.0,-0.06594700952256156,0.00477786664735234,6.489187762050729e-05,0.0005183325294800085,10.0,467.0,L4
EXC,7.533333333333333,-0.038116482673303864,1.1618362831858406,-0.04877442175167385,0.005480684771495464,5.877693818530151e-05,0.0007051295392175173,10.0,496.0,L4
SST,18.116666666666667,-0.03876569941863549,0.8797608095676173,-0.0431748059383386,0.002728511064178828,5.839496865148573e-05,0.0002780157544261715,10.0,462.0,L4
