cell_type,firing_rate,ap_threshold,ap_duration,mean_vm,std_vm,fft_low,fft_high
EXC,0.2666666666666666,-0.0407158547024917,0.59375,-0.0649165175140851,0.0054325711033872,9.52508826216886e-05,0.0006269795307475
PV,16.486486486486488,-0.0409591944069575,0.3110655737704918,-0.0570995492875255,0.0085030351037973,9.55452033296733e-05,0.001172511501518
SST,3.4166666666666665,-0.0391067936738968,0.5219512195121951,-0.0489622417872774,0.0033804448124181,6.929210153283074e-05,0.0003861270839538
SST,7.22,-0.043484164019331,0.7049861495844877,-0.0499409758946753,0.0032529994038033,3.694890749166929e-05,0.0003987257402597
SST,33.82608695652174,-0.0435253268733612,0.2667095115681234,-0.056006347293819,0.0066801176690861,9.298558559939526e-05,0.0008315919162444
SST,25.4375,-0.0424946251066855,0.2664619164619164,-0.0570845790633141,0.0070901534112681,8.364011710018277e-05,0.0009764707102844
SST,3.4,-0.0479606971329886,0.4588235294117648,-0.0586186070960324,0.0034001164311415,5.347450593185092e-05,0.0003895026601414
SST,3.08,-0.0485776509738849,0.4623376623376625,-0.0596457917489462,0.0034746134971271,5.043053915872309e-05,0.0004566926294287
SST,5.7,-0.0476941613592486,0.4808479532163742,-0.0552519940677924,0.0029267473994404,5.300774578977219e-05,0.0003550322009096
EXC,0.5,-0.0402609193305203,0.6199999999999999,-0.0672281275279865,0.0072116062810959,9.21530557343726e-05,0.0009539032156751
EXC,0.5666666666666667,-0.0403499625960054,0.6029411764705881,-0.0696314201633726,0.0069739327123582,9.178892399777496e-05,0.0009546532710739
SST,2.933333333333333,-0.0416707782190157,0.6173295454545454,-0.050758798629494,0.0033702024638584,4.011757059073052e-05,0.0004214904559083
SST,3.333333333333333,-0.0404319424902974,0.6455,-0.0498404279614906,0.0036738299724521,3.944616643356423e-05,0.0004604039239486
SST,6.970588235294118,-0.0393662196263516,0.4987341772151897,-0.0519565995513841,0.0049261317793103,0.0001021980662737,0.0006302701147127
SST,6.983333333333333,-0.040460951040757,0.373508353221957,-0.0550755550916039,0.00666256779198,8.73990352491357e-05,0.0009257013925782
SST,1.3870967741935485,-0.0423450201120886,0.4081395348837209,-0.0533900503770852,0.0031861115283201,3.635536664021106e-05,0.0003942945320682
PV,30.45833333333333,-0.039681320172832,0.3761285909712722,-0.0476357670356999,0.0046365282516793,8.946435355745988e-05,0.0005518987030043
PV,27.666666666666668,-0.0392451402974898,0.3657831325301205,-0.0484132283906657,0.0055178251808639,8.739462320512574e-05,0.0007181719241492
PV,24.933333333333334,-0.0443151310983256,0.2331885026737968,-0.0564433715620868,0.0065225255157913,9.630564858346107e-05,0.0008936752128641
PV,49.9,-0.0426338401911312,0.2368069472277889,-0.0544037804548632,0.0064854914887525,0.0001297639810014,0.0006924720541599
SST,7.804347826086956,-0.0432951977833191,0.4532033426183844,-0.0524010808866898,0.0034508017663092,7.04927980727906e-05,0.0003918022461732
SST,5.541666666666667,-0.0448342767754052,0.4317669172932332,-0.0558636010799551,0.0034219156217739,6.303955301222407e-05,0.0004166182649429
SST,8.305555555555555,-0.0438351659152682,0.4419732441471572,-0.0522170655535958,0.0033307373041975,5.331124766656778e-05,0.0004116973623324
SST,0.5952380952380952,-0.0432951686570686,0.296,-0.056257588196106,0.0032682728993671,4.488564069109749e-05,0.0004367250004045
SST,0.4523809523809524,-0.044966908565147,0.3236842105263157,-0.0618778055708665,0.0033099367564692,3.729806200201009e-05,0.0003796494112407
SST,0.2692307692307692,-0.0446964279291439,0.3357142857142857,-0.0591981871230564,0.003132584708345,4.309119485324557e-05,0.0003808110478261
EXC,0.8833333333333333,-0.0405404929034093,0.9103773584905664,-0.0622221458252819,0.00564397271415,5.491006425611093e-05,0.0007037287016076
EXC,0.6833333333333333,-0.0386858385418677,0.8731707317073172,-0.0604484697967275,0.0057743315360762,6.532268632115289e-05,0.0007453119428868
EXC,5.175,-0.0377368463839821,0.8471014492753621,-0.0514795924766353,0.0048946797204257,7.827290398216156e-05,0.0006653690771772
EXC,3.883333333333333,-0.0367152826292095,0.8521459227467811,-0.0520195518457213,0.0050403057965646,7.226428098111791e-05,0.0006852793274653
EXC,3.45,-0.0396962561022403,0.9695652173913044,-0.0534186555545901,0.0052514859353724,5.4861674772280507e-05,0.0007385562144461
EXC,0.0526315789473684,-0.041090958795185,0.85,-0.0670417260277844,0.0045124808936654,6.0368827120660966e-05,0.0005741272343919
EXC,1.0789473684210529,-0.03840935676145,0.8500000000000001,-0.06013350067768,0.0055781800788941,6.806851030668772e-05,0.0006863043681628
EXC,0.6666666666666666,-0.0385554581522084,1.1386363636363634,-0.0569083319139699,0.004307987509105,4.182295634389138e-05,0.0005335396583557
EXC,1.05,-0.0377758283439277,1.093650793650793,-0.0539420619218142,0.0042353075041162,4.681622194521697e-05,0.0005193447173718
EXC,0.9666666666666668,-0.0376484320614445,1.0784482758620688,-0.0542935712800739,0.0041801513787932,4.609261750474263e-05,0.0005123136490086
EXC,0.7333333333333333,-0.0373477249799039,1.0636363636363635,-0.0562650259075314,0.0045830066573722,5.0528458439383285e-05,0.000554944255687
EXC,0.3333333333333333,-0.0409966361800912,0.6,-0.0696723877865079,0.0058062205575889,7.290628284695061e-05,0.0006705395017302
EXC,5.45,-0.0384600037619988,0.9827217125382264,-0.054420594028291,0.0060418865340027,7.504172014644953e-05,0.0007920576709615
EXC,2.2333333333333334,-0.0407880897640146,0.6649253731343283,-0.0626233285367169,0.0062923568651535,6.732335346675885e-05,0.0009131681981143
EXC,2.3833333333333333,-0.037216601434092,0.7167832167832168,-0.053786755017697,0.0044497025378112,5.586852569399204e-05,0.0005643206301097
EXC,3.6666666666666665,-0.0389903804345343,0.6838842975206612,-0.0545905587806161,0.0047377724986952,6.200237992378707e-05,0.0005853101937443
EXC,1.3,-0.0363422821339453,0.9070512820512824,-0.052790485611718,0.0039343759622722,4.565266245415072e-05,0.0005102887562445
PV,15.0561797752809,-0.0458678768889115,0.3164179104477612,-0.060553328044191,0.0082040869853439,7.819792759449018e-05,0.0011452131000079
PV,29.116666666666667,-0.034256719575674,0.5819690898683456,-0.0439541099836736,0.0064931772762682,0.0001129791416449,0.000800283428896
PV,31.383333333333333,-0.0353806032279257,0.6248805098247477,-0.0440252143029222,0.0055093277341532,0.0001258579683428,0.0006881257831552
PV,11.588235294117649,-0.0430287977026295,0.2685279187817258,-0.0579059727884543,0.0067835879238163,8.489403785142758e-05,0.000934329360814
EXC,1.34375,-0.0401444191354944,0.694186046511628,-0.061951951886977,0.0058120522472944,5.928178786793392e-05,0.0007155027250168
EXC,5.466666666666667,-0.0426012734387214,1.021341463414634,-0.0555526084852992,0.0070597870073624,5.133236265943298e-05,0.0010158566688055
EXC,3.25,-0.0407827843779908,0.9705128205128204,-0.0555977735180265,0.0070484310312692,4.726021672867287e-05,0.0009418176476039
SST,3.8,-0.0403254101658913,0.4668859649122808,-0.0540154026954672,0.0048554825638913,7.334798528278831e-05,0.0005566085946828
SST,12.55,-0.0410183417468847,0.6907038512616203,-0.047886832462831,0.0042170917796365,4.645162473351108e-05,0.0004955626778302
SST,5.3,-0.0412505898160521,0.460062893081761,-0.0501229266094522,0.0043490275642686,3.822303118422159e-05,0.0006399452395942
SST,6.733333333333333,-0.0395823192217562,0.493440594059406,-0.0477276252747349,0.0036749898066109,4.268172032207302e-05,0.0004760785530386
SST,1.715686274509804,-0.0472037446004779,0.3342857142857142,-0.0580955810204888,0.002793262765734,5.657624840878235e-05,0.0003373135274961
SST,7.8,-0.0430751841362765,0.3889743589743589,-0.0520935241139707,0.0034476639004712,6.177408629233933e-05,0.0003714700293155
SST,7.333333333333333,-0.0454739022674278,0.4154545454545455,-0.0549856254001942,0.0033702232318198,6.169577116928397e-05,0.0003751893627193
SST,7.28,-0.0451885782681123,0.4046703296703297,-0.0549572124324952,0.003444669865534,6.208294824429204e-05,0.0004236943356695
EXC,7.6,-0.0365210027217797,0.9361842105263158,-0.0499422438224911,0.0057536979813869,7.537410018030195e-05,0.0007718699187672
EXC,1.7833333333333334,-0.0360819654154351,0.8116822429906544,-0.055310787852345,0.0062399164579035,5.1910988268008514e-05,0.0008940652365406
PV,14.125,-0.0408161365062855,0.243362831858407,-0.0574459459652384,0.0066284416706729,0.0001016626705203,0.0008594923337092
PV,187.38333333333333,-0.0447417932298787,0.3334296895846304,-0.0517384232978011,0.0053678642873444,5.537765903895164e-05,0.0006409518873612
PV,12.627737226277372,-0.0439161236939338,0.2699421965317918,-0.056398486380674,0.0051298102210085,0.0001063180989855,0.0004905849333708
PV,24.88888888888889,-0.0430441757995295,0.2674107142857142,-0.0545962160182514,0.0054049110613912,0.0001099219208746,0.0004802393676309
PV,9.533333333333331,-0.0414955705909424,0.213111888111888,-0.0580490352647492,0.0053890939916098,9.641827940554588e-05,0.0005968479976214
PV,15.064516129032258,-0.039952329619918,0.2295503211991435,-0.0556413358659828,0.0061409561632162,9.740727880564042e-05,0.0006384150582988
PV,14.8125,-0.0412216075526507,0.2518987341772152,-0.0533295835576264,0.0054117444527416,8.47660397512262e-05,0.0007057048167311
PV,2.083333333333333,-0.0427049063230533,0.2763999999999999,-0.0562344948653718,0.0035257971879181,5.6172767803261566e-05,0.0003813599693015
SST,1.21875,-0.0456602019649498,0.317948717948718,-0.0607944515928836,0.0037672098603282,7.43932003644588e-05,0.0004478365099522
SST,2.2,-0.0448100800155892,0.3223484848484848,-0.0592227055984277,0.0039649625935221,7.762904450776576e-05,0.0004841797231942
SST,2.2,-0.0392969098398769,0.4712121212121213,-0.0488679234936705,0.0036043649707376,3.063278507124016e-05,0.0003841666953968
VIP,34.70967741935484,-0.0308644241142626,0.9792750929368028,-0.0398980436917314,0.0100832003216747,0.0001027143571216,0.0009089869490855
VIP,20.475,-0.0287586384564868,1.1405982905982903,-0.0364661436276643,0.0102946141324165,0.0001063545186846,0.0009413178482148
VIP,26.77142857142857,-0.0377863322754831,0.6136606189967982,-0.0454458436486276,0.0056744711787972,7.87107562959701e-05,0.0007068898473244
EXC,1.0,-0.0406599948783012,0.6935483870967741,-0.0658286418015472,0.0055051121427734,5.434673473788523e-05,0.0006988445396809
EXC,1.4166666666666667,-0.0393270201234421,0.7935294117647057,-0.0630466741777804,0.0063028553277176,6.140761314264542e-05,0.0007288625571349
EXC,0.4833333333333333,-0.0416904459822495,0.867241379310345,-0.0632901973251039,0.0043495686402289,5.277518764411275e-05,0.0005584244439652
EXC,0.65,-0.0391180173369967,0.8653846153846154,-0.0577435699411806,0.0040909175181704,5.559895063736761e-05,0.0004683860706135
EXC,0.95,-0.0321338053931225,0.8719298245614034,-0.055658089698021,0.0062360788922227,6.693921293262519e-05,0.0008693150644118
EXC,0.85,-0.0312053768299246,0.8245098039215687,-0.0547861735442981,0.0058852608240577,7.063624636549626e-05,0.0008045685637341
EXC,2.1,-0.0375624356485937,0.786111111111111,-0.0582731592711314,0.0063739297627527,5.288109113727104e-05,0.0007745767571784
EXC,1.8571428571428568,-0.0408122515083981,0.9932692307692306,-0.0561888469921676,0.0052077270205068,9.013557331602758e-05,0.0006352355782652
EXC,0.875,-0.0407947511777321,0.6089285714285715,-0.064377764731114,0.0059475022780538,7.018338664693038e-05,0.0007630806206011
VIP,1.9333333333333331,-0.0438542564310344,0.6943965517241381,-0.0568081186458391,0.0041831622759318,3.990499562896595e-05,0.0005738325236762
VIP,4.0,-0.044572760525,0.7583333333333333,-0.0557628355534075,0.0040769970714094,4.48947265128113e-05,0.0005130025851376
VIP,4.816666666666666,-0.0451491781730103,0.8140138408304497,-0.055771896282732,0.0043063062228958,4.680573087449791e-05,0.0005858008396166
VIP,9.133333333333333,-0.0460632983102189,0.7797445255474452,-0.0546593509774517,0.0035324323759214,5.795509998943801e-05,0.0004484560356457
VIP,11.283333333333331,-0.0455883723737075,0.8053914327917282,-0.0536727331111971,0.0034902386833031,6.233255619201588e-05,0.000441245316174
VIP,1.3,-0.0415609773974358,0.971794871794872,-0.0492367860783881,0.0023492019868502,2.8512290348297973e-05,0.0002278552559576
VIP,7.033333333333333,-0.0392501628341232,0.9165876777251184,-0.0459040173071785,0.0030834579729494,4.9766213986389214e-05,0.0003346340720889
VIP,8.466666666666667,-0.0386867986968504,0.9173228346456692,-0.045323435260813,0.0031346721566654,5.1930031214091607e-05,0.0003386127189887
VIP,10.35,-0.0379124345909822,1.0112721417069244,-0.0442412664152561,0.0034273891474448,5.734713373033367e-05,0.0003785214029742
VIP,8.7,-0.0386891822816091,0.9732758620689654,-0.0454403565002986,0.0034501338122893,5.495929898375221e-05,0.0003775119744762
VIP,0.0,0.0,0.0,-0.0586634788157016,0.0010639932495174,1.2916278766567343e-05,8.738488769686284e-05
VIP,0.1,-0.0445432278333333,0.5666666666666665,-0.0594469978653879,0.0020031772851391,1.970871880552753e-05,0.0002244594962751
VIP,4.483333333333333,-0.0441684828513011,0.6620817843866171,-0.0561603881545576,0.0037084015590107,3.814267060913813e-05,0.0004918323515748
VIP,8.783333333333333,-0.0436943724667931,0.7558823529411763,-0.052908543485895,0.0036336610249062,5.080165129832445e-05,0.0004807913256484
VIP,0.0,0.0,0.0,-0.0548718521910366,0.000883698498722,1.4428661543224158e-05,0.0001065277884617
VIP,0.0,0.0,0.0,-0.0545142709802391,0.0012121967359052,1.843219666013436e-05,0.0001620570023088
VIP,0.0,0.0,0.0,-0.0540291181701866,0.0012482503514227,2.0288205250534724e-05,0.0001554594648183
VIP,0.0,0.0,0.0,-0.052802054665945,0.0010734152545152,1.895905050761828e-05,0.0001219688462743
VIP,0.0,0.0,0.0,-0.0533057842807108,0.0014346589997611,2.1155011049521395e-05,0.0001673692859401
VIP,0.0,0.0,0.0,-0.0534108325529975,0.0014800224464963,2.139912065010501e-05,0.000187242014307
VIP,0.0,0.0,0.0,-0.0537323684065866,0.0012500117346233,2.039036089322362e-05,0.0001319710346622
VIP,0.0,0.0,0.0,-0.0526874321392524,0.0016420473928033,2.1113800714542125e-05,0.0001856281281693
VIP,0.0,0.0,0.0,-0.0530872085621175,0.0012692907651169,1.9598274120366537e-05,0.0001398610013548
VIP,0.0,0.0,0.0,-0.0520102466569991,0.0013164685830483,1.939690113710028e-05,0.000156831312895
VIP,0.0,0.0,0.0,-0.0510836910364975,0.0013493267125147,1.9419134907773343e-05,0.0001550851352679
VIP,0.0,0.0,0.0,-0.0500361499451233,0.0013970642719513,1.8564093704075207e-05,0.0001564000032764
VIP,0.0,0.0,0.0,-0.0479415781682675,0.0013106929314472,1.9353777059957378e-05,0.0001562404266671
VIP,0.05,-0.0351666659999999,0.5333333333333333,-0.0474210904367908,0.0014533179515071,2.0968165954173373e-05,0.0001544936748393
VIP,0.0,0.0,0.0,-0.0467119391229408,0.001463086422274,1.920566618827388e-05,0.0001495050006477
VIP,0.0333333333333333,-0.035745313,0.525,-0.0456478131129396,0.0015443619658736,1.9424468883809843e-05,0.0001623921917307
VIP,1.1333333333333333,-0.0469153951617647,0.6294117647058823,-0.0571248324214308,0.0029865260268403,2.9659979593039245e-05,0.0003399361169095
VIP,7.533333333333333,-0.0454179825730088,0.7243362831858406,-0.0519750945227325,0.0030141564374192,4.7880228834397946e-05,0.0003445474102867
VIP,8.483333333333333,-0.0455603449960707,0.7444007858546169,-0.0521578238751112,0.0031899493161374,5.1979600220981205e-05,0.0003576366659109
VIP,10.766666666666667,-0.0444815209226006,0.8095975232198143,-0.0505728784698031,0.0029159194364196,5.995415381334777e-05,0.0002856234806389
VIP,1.4666666666666666,-0.0464203834886363,0.70625,-0.05676776515403,0.0031158245230966,3.157323118896239e-05,0.0003084277161017
VIP,9.333333333333334,-0.0454260882178571,0.8070535714285714,-0.0532425871028991,0.0046397166634475,4.773974168427836e-05,0.0005604368571644
VIP,14.816666666666666,-0.0447962739055118,0.9003937007874017,-0.0518653705682061,0.0050578210250654,5.40207137913082e-05,0.0006300547100256
VIP,3.6,-0.0414850547731481,1.1226851851851851,-0.0534865900673608,0.0055749663430011,3.860579573672141e-05,0.000705407788081
VIP,5.716666666666667,-0.0408048104985422,1.3826530612244898,-0.0526649956319312,0.0062547989927149,4.13118197160292e-05,0.0007721380567498
VIP,5.416666666666667,-0.0408552211230769,1.309076923076923,-0.0529279457539241,0.0065783783894712,4.171056948025981e-05,0.0008277187465777
VIP,6.166666666666667,-0.0407845270837837,1.3756756756756756,-0.0511604373533308,0.006084176270027,4.077668968359069e-05,0.0007929711937573
VIP,7.316666666666666,-0.0420140874738041,1.25375854214123,-0.0528961602146758,0.006579580219618,4.258634023770952e-05,0.0008264673735647
VIP,2.95,-0.0398501412768361,0.9573446327683616,-0.0556987313370916,0.0058046397364726,3.578517500999696e-05,0.0005633933784445
VIP,5.133333333333334,-0.0396559659188311,0.8693181818181818,-0.0540359890127148,0.006702626966131,4.275444959126064e-05,0.0006435586424272
VIP,5.666666666666667,-0.0402775549352941,0.950441176470588,-0.0543926832676108,0.0066399122576255,4.316128317238137e-05,0.0006446025195363
VIP,8.233333333333333,-0.0405058135850202,1.1770242914979758,-0.0513456229140366,0.0062857905583194,4.5258877754332e-05,0.0006285771756742
VIP,9.416666666666666,-0.0398554479238938,1.0559292035398231,-0.0503815993262131,0.0062899540976618,5.251154061530773e-05,0.0006145635962084
VIP,1.3,-0.0367490383333333,2.139102564102565,-0.0556870220098961,0.0071621093684036,3.0402345020816954e-05,0.0009193643767818
VIP,2.45,-0.0353768495306122,2.4459183673469385,-0.0535568776382545,0.0080311242159281,3.057107762870438e-05,0.001150380451208
VIP,1.7166666666666666,-0.0352977851165048,2.294174757281554,-0.0535648835589712,0.0078219067083829,2.7632860001194376e-05,0.0009919565519589
VIP,1.3666666666666667,-0.034802744,2.5347560975609755,-0.0529738050282166,0.0073798560524274,2.7584104816695307e-05,0.0009834443426026
VIP,1.4833333333333334,-0.0342760179662921,2.647752808988764,-0.052463734222145,0.0077354549808484,2.7644347395186665e-05,0.0010900740258905
VIP,1.3166666666666669,-0.0336561312911392,2.670886075949368,-0.0522553146744678,0.0076213562148159,2.6342512179659676e-05,0.0010143575171745
VIP,0.05,-0.0453302049999999,0.7333333333333334,-0.0582868049539221,0.0018251454455797,2.789925849767937e-05,0.0001933765620217
VIP,12.583333333333334,-0.0364111506900662,0.9766225165562914,-0.0504857609735341,0.0082523766897159,6.817546171451381e-05,0.0007701248027649
VIP,16.4,-0.0354623127256097,1.0078760162601623,-0.0477050370842845,0.0079978569297552,7.451934116710745e-05,0.0007748662947002
VIP,15.966666666666669,-0.0354688838235908,1.0410751565762004,-0.0479040723444362,0.0083253024053567,7.481430388518394e-05,0.000764108683409
VIP,9.55,-0.037644104530541,0.9280104712041884,-0.0510837789638391,0.0071962571855164,6.820485436604497e-05,0.0007863545706534
VIP,16.383333333333333,-0.0349223805147507,1.0765513733468972,-0.0475965589320737,0.0087339152327487,7.261555778163343e-05,0.0008163525964621
VIP,18.666666666666668,-0.0345447265026785,1.2578571428571428,-0.044188955651912,0.0072930598439389,7.671457620210736e-05,0.0007792920985396
VIP,22.562545715523903,-0.0323429814430894,1.5115853658536589,-0.0424933729498568,0.0088471601836455,8.216663707020282e-05,0.0007857016439533
PV,0.0,0.0,0.0,-0.0646017507345299,0.0027166279985689,5.1337976812958767e-05,0.0003039422263992
PV,22.6,-0.0431720340309734,0.3425884955752211,-0.0538089327422587,0.0055359604728067,0.0001043144977619,0.0008046286436259
PV,28.3,-0.044016950130742,0.378886925795053,-0.0536909655237774,0.0055579988582602,0.0001072570667912,0.000714113779865
PV,34.55,-0.0441167239059334,0.3861794500723589,-0.0529071116706075,0.0047499652797745,0.0001039111616515,0.0006260724643868
PV,40.3,-0.0445216113027295,0.4011786600496278,-0.0532791481141549,0.0054396473725226,0.0001061480810451,0.0007536815564801
PV,48.95,-0.0447130872717058,0.4132277834525026,-0.0527910545569524,0.0051439427794711,9.688084481168092e-05,0.000642540146451
PV,18.75,-0.040905100056,0.5329333333333333,-0.0494695756021162,0.0050340242720748,0.0001043210763917,0.0006543757317292
PV,12.65,-0.0438178606403162,0.4357707509881423,-0.0557856368476687,0.005858891244294,0.0001011145585438,0.0008138573472514
PV,22.9,-0.0444141647969432,0.4951965065502183,-0.0551195435108449,0.0060345343796764,0.0001115984986776,0.0008017864524949
PV,25.95,-0.0453816353236994,0.5672447013487475,-0.0565198444039725,0.0067879904813988,0.0001061089935139,0.0009106967856202
PV,18.35,-0.0438488420163487,0.3491825613079019,-0.0549081440699837,0.0070211043681009,8.645590301530303e-05,0.0010642524122172
PV,30.75,-0.0426897612780487,0.4255284552845529,-0.0509884636085962,0.0061492963249812,9.182629515170182e-05,0.0008243187081854
PV,38.95,-0.042971971254172,0.4595635430038511,-0.0506577893520887,0.0064643127766298,8.992542102339503e-05,0.0008443887154767
PV,43.2,-0.0421088071076388,0.4219328703703704,-0.0490955267101012,0.00515666702807,8.82836971508509e-05,0.0006889138515314
PV,36.05,-0.0420137222316227,0.4210818307905687,-0.0508634529639137,0.0069442524833439,9.21675530041655e-05,0.0009155369979483
PV,15.7,-0.0428527070477707,0.4299363057324841,-0.0533347574216775,0.005888487589002,9.662551501433956e-05,0.0008298805815014
PV,28.6,-0.0406503441451049,0.3745629370629371,-0.0507601199921825,0.0062427097134781,0.0001062960028566,0.0007700567159601
PV,27.8,-0.0402123707553956,0.3697841726618705,-0.0500229449682437,0.0058286210549569,0.0001057139181463,0.0006468164560007
PV,30.85,-0.0400351853857374,0.3980551053484603,-0.0485962435119962,0.0044515768356724,0.0001058916789052,0.0005533090330528
PV,32.85,-0.0392806174018264,0.3898782343987823,-0.0491793968099637,0.0060106495118608,0.0001069921610961,0.000773033669787
PV,40.85,-0.0383014649828641,0.4293145654834762,-0.0477868445672924,0.0064087791264072,0.0001068522935037,0.0008775361959154
PV,37.5,-0.0381280249839999,0.4091999999999999,-0.0470128254815139,0.0051140736489021,0.0001073565750911,0.0005732086182526
PV,38.6,-0.0379288860492227,0.4187823834196892,-0.0484627739794049,0.0070005732240736,0.0001019860919031,0.0009593506708854
PV,42.9,-0.0372074046072261,0.4324592074592076,-0.0470734939112487,0.0066642623547138,0.0001012397655761,0.0008588764199208
PV,24.55,-0.0450803907515275,0.3409368635437881,-0.0551389318202137,0.0061035554082199,9.312297346058775e-05,0.0008657304130529
PV,29.95,-0.0450295022821368,0.3545909849749583,-0.0546745235660887,0.0060391125533616,9.280178446633538e-05,0.0007749154763542
PV,36.25,-0.0445864137724137,0.3812413793103448,-0.053238788190335,0.0058166504583518,9.175373012511308e-05,0.0007737219506179
PV,38.45,-0.0441729680559167,0.3728868660598179,-0.05327617337558,0.0065279482738941,8.664708037065489e-05,0.0007997059800897
PV,41.25,-0.0433886477127272,0.4061212121212121,-0.052205558430956,0.0062572626928958,8.691843925414782e-05,0.0008521415081233
PV,44.8,-0.0435618338426339,0.3968191964285715,-0.0513763699033362,0.0054769470119028,8.757930401524383e-05,0.0006532352626423
PV,53.5,-0.043051837071028,0.4185981308411216,-0.0507552683133862,0.0054449597926465,8.7713777685973e-05,0.0006764215786486
PV,48.95,-0.0431701002145045,0.3861593462717059,-0.0505272814065199,0.0047937725048513,8.899764152068376e-05,0.0005661216057605
PV,54.2,-0.043562211704797,0.4201107011070111,-0.050969091836738,0.0052704137969762,8.658922733426871e-05,0.0006830796458266
PV,52.45,-0.0429526930095328,0.4226406101048618,-0.051774782475945,0.0066100702848706,8.4027672456023e-05,0.0010011938735262
PV,28.9,-0.0440243079948096,0.4038927335640138,-0.0532734388462162,0.0057071303387438,8.823154895558715e-05,0.0008617101460602
PV,71.5,-0.039648946690909,0.3792307692307692,-0.0485443686196282,0.0065483830024887,8.307846242181156e-05,0.0008450106336631
PV,52.15,-0.0392626737881112,0.3824065196548418,-0.0480893564420225,0.0057066636781598,8.462032975126256e-05,0.0007861363384199
PV,60.6,-0.0385247653325082,0.3860973597359736,-0.0491919879187224,0.0075175412885184,7.889952804599073e-05,0.0010702814036414
PV,23.65,-0.0424536864841437,0.3985200845665962,-0.0524360880483987,0.0060273046562934,9.647497454051228e-05,0.0008158595031774
PV,29.2,-0.0413363923253424,0.3674657534246575,-0.05401280591098,0.0078779302063913,9.189132776643832e-05,0.0011219680728451
PV,24.2,-0.0411558496859504,0.3584710743801653,-0.0512562187029562,0.0057882122721606,9.945853535350286e-05,0.0007741243090003
PV,29.3,-0.041255956658703,0.3483788395904437,-0.0518428423332737,0.0067111946381325,9.636395943221282e-05,0.0008504301325769
PV,30.35,-0.041036223276771,0.3800658978583195,-0.0509251904827475,0.0061843662807949,9.38890203631424e-05,0.0008638945371199
PV,28.45,-0.0405323978927943,0.3428822495606327,-0.0509452564265337,0.0063819829741295,9.645664671136156e-05,0.0008376074792067
PV,29.4,-0.0403548416207483,0.3712585034013606,-0.0512642526326387,0.0072087415278569,9.589673865699607e-05,0.0009345258193388
PV,51.75,-0.0389427867835748,0.3701932367149758,-0.0481808697163162,0.0061827378171132,7.997455539138833e-05,0.0008182141274002
PV,48.15,-0.0399565452201453,0.3707165109034268,-0.049295995610565,0.0064475212644751,8.690763271741117e-05,0.0007638258189978
PV,41.85,-0.0399449446821983,0.3632616487455197,-0.0510994854388812,0.0075855182841383,9.055918558264048e-05,0.0010537978755429
PV,67.0,-0.0402441720708955,0.4115671641791045,-0.0491752411531662,0.0070832813561941,8.189477658817488e-05,0.0009417133674175
PV,64.8,-0.0401894483526234,0.3947145061728395,-0.0499463485316392,0.0075176079656416,8.206466598384493e-05,0.0009953299658062
PV,24.15,-0.0414465903416149,0.2843685300207038,-0.0531991587657374,0.0072641972121984,7.91288695406607e-05,0.0011111071558914
PV,49.75,-0.0411893843698492,0.2882914572864321,-0.0500600744791037,0.00581385134788,8.250822989109403e-05,0.0006808079636598
PV,30.6,-0.0402019915343137,0.2816993464052287,-0.0517013333363962,0.0073678242920277,8.37351026750441e-05,0.0010885296126711
PV,18.95,-0.04384651230343,0.3295514511873351,-0.0530383477616949,0.0047531506550826,9.474284681159488e-05,0.0006017269846785
PV,25.95,-0.0429764993236994,0.3466281310211945,-0.0521841044056337,0.0053578654334779,0.0001019656847408,0.0007488889718186
PV,30.7,-0.0421946814381107,0.363029315960912,-0.0520035715776325,0.0062643237855818,0.0001009002902909,0.0007857660337798
PV,35.55,-0.0423032260759493,0.3964135021097046,-0.0516797814979137,0.0065402229448834,9.977962934800712e-05,0.0008970277275325
PV,37.75,-0.0413256166927152,0.3918543046357615,-0.0504773896796687,0.0062668836303252,9.747366787228828e-05,0.0008523283513572
PV,42.4,-0.0414439858620283,0.4148584905660378,-0.05108818176982,0.0068716602517812,9.71807801065304e-05,0.0009984373831857
PV,39.15,-0.041276333083014,0.4352490421455939,-0.0499370841759462,0.0057238253100951,9.326306628158123e-05,0.0007141116716866
PV,50.7,-0.0413190119428007,0.4508382642998028,-0.0505645094622387,0.0069676201863528,8.822027143028372e-05,0.0009219419273239
PV,60.1,-0.0420195844816971,0.4670133111480865,-0.048770099360935,0.0050371261452999,8.66339121094608e-05,0.0006143381098623
PV,79.95,-0.0394950437992495,0.452720450281426,-0.0475851341644062,0.0067867981118339,7.795526354388731e-05,0.0009713628635229
PV,77.35,-0.040316441087912,0.480284421460892,-0.0481531919232036,0.0065919084143067,7.642624783869461e-05,0.0008624153449532
PV,24.75,-0.0399493749656565,0.3671717171717172,-0.0528207391495162,0.0071830601036357,9.574364624618708e-05,0.0006810441011178
PV,13.7,-0.038506797459854,0.3483576642335766,-0.0529988957697737,0.0067222225371295,7.754242914364858e-05,0.0006183031800136
PV,22.0,-0.0362427698681818,0.3069318181818181,-0.0502084119021974,0.0068726640323622,0.0001124175667751,0.0008669754862386
SST,0.0,0.0,0.0,-0.0594449713938475,0.00116584409034,1.279545628370297e-05,0.0001402709058303
SST,0.45,-0.0450357634444444,0.6111111111111112,-0.05745225517947,0.0034060580965635,3.154603453658796e-05,0.0004336974450706
