firing_rate,ap_threshold,ap_duration,mean_vm,std_vm,fft_low,fft_high,ap_amp_mean,ap_amp_cv,mean_ap_upstroke,ap_upstroke_cv,mean_ap_downstroke,ap_downstroke_cv,isi_mean,isi_cv,irregularity_index,adaptation_index,nb_bursts,mean_burst_dur,burst_dur_cv,cell_type
-0.6767878390791969,-0.7182869169654361,3.3323945187064634,-1.9715919634971004,0.22333333217848586,-0.46032946545023457,0.4874906663513388,-1.0772054203079382,-0.9537645458916413,-0.6383953661499454,5.909033966185137,0.6112981685218599,-9.319739145020156,0.28923937806985855,-0.619804633251948,2.3747593040906594,-0.17188958005798968,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6826226178802685,-0.026096187447227488,0.7746085010291239,-1.8598045121012952,-0.4958594766465543,-1.2095497704364286,-0.28647733204676723,0.9456728856565655,0.019144293916931607,-0.6436226565714718,-1.2012342711337531,0.6547062047554111,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-1.3777074254408077,-0.6159976177226306,-1.250736424377242,-0.44268128077227586,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6826226178802685,-0.40014615265780795,0.8618057516317607,-2.4890671104489233,0.6196059188951886,-0.8471725183298823,0.4951715272686479,0.7236470050112337,0.019144293916931607,-0.23481249532933907,-1.2012342711337531,0.72312904153033,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-2.7629993799525168,0.6139299892609985,-1.5317721426414241,0.27401913424053725,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.644696555673304,-0.183791639919914,0.612670749909942,-1.0224124091622204,0.03918716986007468,0.5255839750500454,0.15623503867320487,0.3367404245582766,0.0974271596361431,-0.4099395995500334,-0.4703161718317667,0.5420870502172764,0.05636538691833445,-0.2381747471839138,-0.4206151648805354,-0.13502597523789342,-0.17188958012321737,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6680356708775897,-0.17041543960502017,0.5856811247234113,-1.1548289012488089,-0.013577760382260733,0.3681448096338367,-0.029450296412639448,0.605675369114963,0.17498957885614522,-0.20020422771095772,0.824760672861158,0.548883788739721,-1.9991710251542918,-0.13247319470855143,-0.8480579805223438,0.7709847893545754,-0.1718895801865071,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6651182814770541,-0.22213766871519103,2.680491264201037,-0.497841912813947,-0.005827704215251699,-1.5196814599433779,-0.2635676163535802,-0.3386103005416522,-0.31981801274608956,-0.9987436526466956,-0.8865283038787612,1.0339221726262362,0.2393542618619652,-0.2272134464732468,-0.9664648097497713,-1.3250268020511153,-0.1718895793488653,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6622008920765183,-0.09661142526427248,3.150733579950971,-0.34277203315770405,0.04430002379470774,-1.4587217119429192,-0.023647177005295474,-0.45674891406608437,-0.17802667287483454,-1.0791325555270044,-0.8758027625837524,1.035078318869745,0.7564615902480007,-0.26156199666381796,-0.36373794889099953,-0.5278856542742844,-0.17188959291962536,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.3208663322138373,-0.03045594437300333,0.7167095266289735,0.133277139792723,1.474898761468523,0.03075761137971771,1.1038132400882035,1.4653099982677253,0.06710629166383904,0.5651705887699087,1.031395152566418,0.2766884248096764,0.327657627114248,-0.32830798753774065,0.8535138033537036,0.5915291153850131,-0.17188958092283113,-0.2578134878882657,0.06130055630671554,-1.078541302957369,EXC
-0.5951009358641963,-0.03269558246395642,0.3245581753380961,-0.09111489276616297,0.40567364453586824,-0.3898528114478395,0.29935259727493946,1.3530792581604223,0.03847417937451904,0.509910674747055,-0.30511661439918336,0.3926441292546641,0.526571800523539,-0.3031196005393295,1.861243860571879,0.6334262544380215,-0.17188958025387896,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.5980183252647322,-0.025960767237427705,0.44907209877928017,-0.35461405996133133,0.3078181634034544,-0.3678409140209347,-0.18026329260808346,1.116008705744213,0.042882681208869025,0.29586563329189686,-0.14579637619399374,0.4699154968346175,0.4184251164974991,-0.31597808462383437,-0.6896126215571874,-0.29925983600475725,-0.17188958045188915,-0.261198958810916,-0.1279997305024777,-0.8176877361581597,EXC
-0.6651182814770541,-0.204477767886231,1.2355082542144886,-1.3480753994711854,-0.019547178997109373,-0.173184661336773,0.36689257742451786,-1.2721938691933259,-0.0211735950836925,-1.105040474617439,-0.37970424260643815,0.8696443018440582,-7.3129401599299415,-0.10005502320935243,-0.6310039826215885,-0.29446326641725185,-0.17188957996048881,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-1.7021285082591062,-0.130648827603371,-1.1747709056786049,-0.3992438424924763,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6709530602781255,-0.22023073106699395,1.7686571578991814,-0.7664030766177928,-0.3443724177916805,-1.184794004258532,-0.4391836948058265,0.0974513870814614,0.07993282891174036,-0.6696870081215655,-1.0253042235193852,0.9481151005171062,-0.2104817772737988,-0.2815600250862049,-0.369358067751144,-0.024868479333884103,-0.17188958021848103,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6709530602781255,-0.43966950817501577,0.3386222480159411,-1.6174950967167685,-0.3164719965401416,-1.1762522397548876,0.06719345393264654,1.0573164577655894,0.15045570558972646,0.6107107429222467,1.3998857871430157,0.3733632716077875,-0.017425221223136972,0.013877687532875417,-0.6883885577511599,0.5995648383814395,-0.17188958011906924,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.600935714665268,-0.26728091532763476,1.2376559697465734,-0.12645575001846554,-0.5099429981166165,-0.3742840786649032,-0.4977638177817784,-0.9919264089352898,-0.04691097848456781,-1.010086171977301,-0.062075827631252134,0.9512560045907983,-0.7687368739526168,-0.28964438843706247,1.694851916765336,1.0476174927139714,-0.1718895802329569,-0.25273528150429025,-0.3646250890135874,0.16018106416545244,EXC
-0.6417791662727682,-0.2868187573025885,0.553708799502445,-0.5789473511638754,-0.28217671496989505,-0.5411130113030213,-0.15616837292557678,0.06663016500949917,0.08684413003635144,-0.4208680352490644,-0.7335249794880402,0.6289067488757737,0.6914772311814844,-0.23756345441160095,-0.6501250013362116,-0.44353940451693474,-0.17188958007589622,-0.2628916942722411,-0.37054072297636903,-1.1246163716761104,EXC
-0.6301096086706253,-0.2927160275613991,0.40746218270223294,-0.6526107344607605,-0.06108340643425326,-0.3491929154033772,-0.19694877699283722,0.5177245484857947,0.04750023353709495,-0.08166524281321659,-0.9222225762840577,0.502410139560515,0.41575471516268075,-0.2607170059943848,-0.7610883756718736,-0.007210776279952594,-0.17188957768264548,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6563661132754468,-0.2991903611793286,0.2601447224735683,-0.8563301509229779,-0.3426619322903888,-0.17613244004104997,-0.5890605732765047,1.0589038574759775,0.031401282538833404,0.44697040986093517,-0.7496406335858116,0.3879307447800672,-0.10377169999202814,-0.1948961147217508,-0.4960784123555261,0.9397239574532045,-0.1718895800536057,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6680356708775897,-0.2911329630099521,0.46941812391989624,-0.02942910824893632,-1.176636405728952,-0.21106718074022096,-1.127539339778306,0.08544037417545444,0.08526388212698771,-0.31917010501766535,-0.6676865757184893,0.602469229453354,0.7564615902480007,-0.18612642215142544,-0.6514516716645155,0.7074772937916096,-0.17188957997811577,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6388617768722324,-0.28682838998008914,0.6111136561491808,-0.04093758159513896,-1.1004967502458536,-0.26201196054090214,-1.058008471591874,-0.0384253044654411,0.0906868540159504,-0.44550376695444466,-0.7970908515255297,0.6613738033000636,0.5959028183757101,-0.24939544872507974,0.022323133255273395,0.014365792709265347,-0.17188958006984728,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.5630096524583034,-0.2682636222633804,0.8099026262730485,0.03183379190302305,-0.6956152317136932,-0.27235252179684183,-0.7592465208721628,-0.5118528251707756,-0.12820071772339364,-0.7235125081147621,0.14173208664713322,0.7688142663790306,0.46259782350419826,-0.304361401795503,0.014046739225415177,-0.01286409416406366,-0.1718895801863587,-0.2578134878882657,-0.20046624654640033,-0.2174336947190118,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-2.533317466907109,-0.7312460298136145,-1.5070035185095711,-0.386219979788439,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6826226178802685,-0.8769220409059413,2.082567260068673,-2.482254991755397,-0.6905801857609146,-1.4798964517585123,-0.6539063625872943,-1.1895593565607587,0.019144293916931607,-1.0124174735442946,-1.2012342711337531,1.02109945342887,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6680356708775897,-0.772116376470347,2.068034384968233,-2.358731685690715,-0.14154700209703322,-1.4103317275670346,-0.36659760588856477,-0.7098080360438305,-0.09552933516464408,-0.9025539605452301,-0.7788102785887931,0.9499790537644605,0.697492525690882,-0.24798543732085665,0.2277283292848289,1.65831191390366,-0.1718895799401237,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6767878390791969,-0.7823213356222319,1.3849892552475802,-2.3582158905969104,-0.06662234633343762,-1.2322024153706261,0.24199422452235356,-0.3008759431703907,-1.0986390350787658,-0.6811149067822253,-0.6338033869709082,0.8482028519860958,0.7564615902480007,0.053891373081556365,-1.7844843180161336,-1.1493419276560275,-0.1718895798028253,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.600935714665268,-0.2105244142750152,0.46190111955759944,-0.2192995411269634,-0.38691694604404625,-0.1584544492440829,-0.7300488194098557,0.5477599821527799,0.06127610576552582,-0.15608609639746093,-0.4527639483087697,0.4940380943685223,0.737961232617906,-0.30242212710161465,-0.451284721390686,0.19020929257101005,-0.171889580012354,-0.2628916942722411,-0.2995531154229478,-1.1246163716761104,EXC
-0.6767878390791969,0.1363110977763689,0.4258194986185777,-0.3112788885043666,-0.4081107240659774,-0.3985763727054407,-0.6759360660280301,0.8774632113633826,0.027267001870809517,-0.07186530388134106,-1.1634412408629324,0.5389514273818556,0.6265997350821142,-0.10885762269363773,-2.0437391889683605,-1.9337983082479646,-0.17188957941705854,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6826226178802685,0.08591560427593294,0.5130167492212144,-0.4852979179196322,-0.7004436459597239,-0.3738607949958994,-0.7286064524508901,0.41202791066401967,0.019144293916931607,-0.3635121075998617,-1.2012342711337531,0.6363129174922284,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6622008920765183,0.015654338575283613,0.5675150308478623,-0.5621529578510985,-0.8431419488666673,-0.48215286984328976,-0.6864918976911331,0.26499831074754054,0.054579927515564196,-0.4255635117872154,-0.8561934492328783,0.6394399164185386,0.4814136892499412,-0.17620968858021058,-0.32243575773485594,0.9151478100096154,-0.17188958024661544,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6826226178802685,0.1848692477688463,0.600213999823851,-0.5386802380617189,-0.7640155253569878,-0.2190152412556137,-0.78348792698519,0.18413062891753013,0.019144293916931607,-0.5619686256053741,-1.2012342711337531,0.7098860093607885,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-0.45855735461566255,-0.7594852506875819,-0.8271521144701496,-0.5032159949101607,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-0.4492921749623743,-0.663653775824737,-0.7352392804880203,-0.4918479667521985,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-0.42277432517039515,-0.7732886293869727,-0.660931512469256,-0.6495341499162508,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-0.45121176615972935,-0.5688133586980754,-0.6388956762870136,-0.37472551230311457,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-0.314596799455648,-0.576138983437789,-0.6507867356865843,-0.4158787852115185,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6797052284797327,0.20692325065504777,0.6874112504264873,-0.3311536001700234,-0.36237532660866095,-0.49861855545198625,-0.2564862608734773,0.6132864548417106,0.03162337772307788,-0.29970300098157987,-0.8863807499616047,0.7080465998399035,0.2535006305883435,0.38174146109567236,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6622008920765183,0.21044203906278452,1.2759926919942846,-0.44255116105190323,0.1095441650896544,-0.4602203066100225,-0.16844306136640225,0.4334747980305867,0.12326755598805474,-0.5238457169785283,-0.06661712433808976,0.7755496430303488,-0.7897064287653525,-0.28569195289061533,0.42416212631612044,1.6584054473814118,-0.17188958010869704,-0.261198958810916,-0.33504691919976354,-0.5618233338064311,EXC
-0.6622008920765183,0.1562133654717667,1.003501283861045,-0.1693856589435518,-0.03056805231431193,-0.28874806981534373,0.07869366267082395,0.2750013821875202,0.08551553940356117,-0.5537223674910726,-0.4073729504179977,0.8060825054481621,-1.5318172172181024,-0.25988459877689873,-0.04218667326790957,1.5900864119012101,-0.17188958026574777,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6709530602781255,0.5308291764884466,2.762705814769238,-0.14191859782046085,0.700905726442788,-0.5944299340094619,0.7058895151123977,-1.1085775399129723,-0.0528027280479658,-1.307236132354834,-0.3696892876598235,1.1201286223974294,-0.4985520730553587,-0.059971223497404615,-1.2462784812453531,-0.4441220003421957,-0.17188958014814004,-0.2628916942722411,-0.4711065003436413,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-0.5078429850242151,-1.2888364970405894,-1.741854267985785,-1.3044998423906695,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-0.32538594601563486,-1.648407661935457,-1.732744708922962,-1.4631511462209545,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,-0.37830254329847496,-1.4516247975250067,-1.6507615920192322,-1.0907093106387418,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6855400072808042,3.5844000632510205,-1.3181255134341539,0.03791034219382841,-1.3034612302184396,-1.680015229829014,-1.0145557487400474,-0.28427655697810317,0.019144293916931607,-1.689441243664441,-1.2012342711337531,1.2351967232006904,0.7564615902480007,3.3996195826740667,-2.2895931201029796,-2.677705970479319,-0.1718895801686517,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.32961850041544455,-0.40155905619808685,-0.11952068342905925,0.4476673688745258,-0.6358479798336464,0.2814578845371993,-0.5545945692124972,-2.0891270396803674,-0.0037274843184372268,-0.9860430391105451,0.15788848788584586,0.894968381609319,-1.4304789688092483,-0.32759361358039596,0.19921129208530133,0.2616560612246129,-0.20493370902725666,-0.04114334883864733,-0.10854984307931226,0.5154589174684203,PV
0.5990837920884311,-0.42601519852249736,-0.4862861855806895,0.02358434841315588,1.2246327864103046,1.4586358658550682,1.1261744412210617,-1.6456455163425523,-0.00968835590535823,-0.5615675966815866,-0.19552747035512835,0.5000781854375972,-0.5160401584181179,-0.3364064499259954,1.0483681780686795,0.4550667446433616,0.9339081062821546,1.3858326450584486,0.455645817240996,1.008308476709654,PV
-0.5912110833301487,-0.22284372926281668,1.5647774008200266,-0.15969321554670643,0.35567929305957846,-1.032437910037263,0.7414155690335152,-0.5332662737102317,-0.14636139611678828,-0.8977198541834106,-0.6190917503028794,0.9486402131116884,-0.21808002668132695,-0.29461014058120066,-0.3777386969395344,0.0038815543740828534,-0.17188958207799757,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6320545349376491,-0.18274224188652022,1.800365249027413,-0.0600449390456211,-0.2350624470446363,-1.1455117649908875,-0.25681826661319107,-0.8120591872714065,-0.08587805830322838,-1.0191293562252377,-0.5614540738079548,0.9958298424468389,-0.1447282922120387,-0.26096851675091365,0.9554562976145654,0.8031239014212692,-0.17188958030560617,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.6301096086706253,-0.15444902788015258,1.8989941009052276,0.24016029842341904,-0.617006013606296,-1.183759713568566,-0.536723023459891,-1.01247415733094,-0.03312180517603119,-1.0824233607383573,-0.7331711838329401,1.028773437188125,0.28909595342560135,-0.265043331808505,0.05762486359797607,0.23058031660904843,-0.17188958044205202,-0.2645844297335663,-1.003513556993972,-1.1246163716761104,EXC
-0.34615037368514706,-0.5187400451796944,1.2750557587858036,-0.2789071292546078,1.2392999177974746,-0.9014970127799421,1.8762082951182164,-0.3277199785978606,-1.6374470239484713,-0.7013207984320766,-0.13272105168350837,0.8063012146141336,-1.1744564098576384,-0.3270281627184274,0.2427175045092245,0.5950602757647266,-0.17188958048241262,-0.20026048220321083,-0.12706568303454924,-0.2801222013959023,EXC
-0.44631407643687393,-0.565851716718537,1.689825171988505,-0.20452608131025857,0.6731148791642719,-1.0216750760253797,1.1184781571330935,-1.1670597166288352,-0.03883424175966861,-1.0348591819133617,-0.6374338580439887,0.5480224789565994,-0.738783146525717,-0.3215378388934505,-0.09205221601971926,0.4120983289933181,-0.17188958017984132,-0.23242245596838854,-0.11616846257676551,-0.10705535684141329,EXC
-0.4618734865730645,-0.672781793849983,2.4260486037468847,0.057418167444758285,-1.1759500106116931,-1.7751177833205527,-0.5717327594053159,-1.5339877585086712,-0.008658517019861162,-1.2137768953908683,-0.31344584889212085,1.0644398408520073,0.07189204638934957,-0.32055284433538084,-0.7720824547237057,0.5305293818980433,-0.17188957178888706,-0.1951822758192354,-0.04489228751300597,-0.42996043322951244,EXC
0.9336111100165287,-0.6122023371402879,0.6383922554931134,0.01916079165725327,1.457537094250812,0.7818986942417079,1.874218763258636,-1.5042227849677172,-0.007387736760119906,-0.9213691656551408,-0.011157792926645845,0.9101081295805018,-1.3055249930768271,-0.33713239614396445,0.16963552495208367,-0.14756493654727326,-0.1718895801961234,-0.02760146514804618,0.6930902635317139,0.9757348509479249,VIP
0.4045911653860488,-0.13380509943400765,0.08091975805471452,1.1250273334121546,0.10976869346923052,-0.3247552393988013,0.2268896392475335,-1.5800234083279265,-0.02024200713049688,-1.037163491744964,0.6422987253109583,0.8443375815247717,-1.0414171764219855,-0.3357977509042294,0.9420347613361639,0.389232432259422,0.036725954936121526,0.19922508666952304,0.25675396603318984,0.6031519762926131,VIP
1.747562752765999,-0.017462071983787884,0.4719273973185331,1.6595842679752046,0.4392819698597539,0.17597218881584806,0.5316475312234351,-1.5167512503816025,-0.029633524617540007,-1.0830048555272924,1.9057140198540645,0.6359663730496847,-1.2614163816639703,-0.3380095421682874,0.30357440824021087,-0.053816652640986076,0.9339081062821546,1.8005528330831089,1.6018189200602884,1.4769398256281223,VIP
-0.22556494512966996,-0.45419467788466383,0.20920899236467075,1.0514927469780582,-1.3509477149636562,-0.9081194568953919,-1.2988360207115999,-0.8140633177051831,-0.008688752321339931,-0.6732991416769406,-0.598985903692544,0.6740679413358802,0.3275298812814419,-0.3303160357062745,-0.9873380732010065,-0.6117605299917854,-0.17188958025882445,-0.2510425460429651,0.029504023756721547,-0.2845564234448986,SST
0.07443993155875478,-0.35287726517179635,0.10765832127575202,1.3695117872097535,-0.9671212490796607,-0.7223382436978458,-0.8484225765294763,-0.5141631266053699,-0.040243751217122904,-0.5655881775466258,-0.293084593862033,0.5008403346487873,0.4550516751479396,-0.3340724267763618,-1.0807746142879506,-0.5789671550957004,-0.17188958088591721,-0.261198958810916,-0.2078607889999452,-0.8882014524223152,SST
