cell_type,firing_rate,ap_threshold,ap_duration,mean_vm,std_vm,fft_low,fft_high,Cell_APThreshold_Slope,Cell_Depth,Cell_Layer
SST,4.075,-0.037664994474637746,0.5790388548057259,-0.04844739599982727,0.0039814287917889,0.00044936075601054463,4.620518810643037e-05,15.0,207.0,L2/3
VIP,7.483333333333333,-0.03634031754441591,1.3535634743875278,-0.04350786266074576,0.004340666625134365,0.0005404792242926565,4.8230216508396115e-05,10.0,155.0,L2/3
VIP,6.942857142857143,-0.03991369212086652,0.7668724279835392,-0.05239230622435317,0.006003498541093875,0.0007240614510675578,6.0587704142090346e-05,25.0,125.0,L2/3
VIP,24.3,-0.034946523976345296,0.920130315500686,-0.0430462392879783,0.0059418373138886895,0.0006459370464243658,7.233989157980762e-05,10.0,146.0,L2/3
VIP,12.529411764705882,-0.03632116692059674,0.5265258215962442,-0.05197857275476173,0.006824316628186523,0.0008866011071859691,4.424262697031181e-05,15.0,150.0,L2/3
VIP,16.8,-0.039419045594223365,0.5237103174603176,-0.052259891238772484,0.006799567263292616,0.0009928608582165516,5.769571748901456e-05,20.0,98.0,L2/3
EXC,0.23333333333333334,-0.040230288788791334,0.8785714285714284,-0.06218036539357531,0.005814744647845618,0.000829684834434506,3.707428675923759e-05,15.0,123.0,L2/3
VIP,28.40625,-0.03971199476184371,0.6087458745874587,-0.05066799485579723,0.007457867079415754,0.0010308553408868528,6.903199794203795e-05,15.0,227.0,L2/3
EXC,0.43333333333333335,-0.04118797283681505,0.8115384615384618,-0.06635099681297872,0.008099135572831503,0.0010590575392785836,6.603704516612476e-05,15.0,235.0,L2/3
VIP,9.4,-0.037865770468628226,0.8177304964539007,-0.04716911635091369,0.005069842993504334,0.0005407186235017435,6.664001982545921e-05,15.0,123.0,L2/3
EXC,0.55,-0.04138369324581151,0.7015151515151515,-0.06073892894982553,0.005283153618933185,0.0006908829957408084,6.218248028229615e-05,15.0,220.0,L2/3
VIP,4.566666666666666,-0.0420756680370973,0.6172445255474452,-0.0559115999178435,0.004991756979702652,0.000561202591710788,3.914934571287829e-05,15.0,102.0,L2/3
EXC,0.2027027027027027,-0.04380570769570504,1.0916666666666666,-0.0625538739701234,0.004169274873314459,0.0005560270181286381,4.097885878994351e-05,10.0,154.0,L2/3
VIP,4.732142857142857,-0.04196394276662824,0.5888679245283017,-0.05204696654647842,0.0052140429115873485,0.0005447652508286489,5.218636033282658e-05,10.0,147.0,L2/3
PV,11.694444444444445,-0.03802963705171601,0.30788598574821846,-0.053175273930732646,0.005965369591338931,0.0007503964692475451,9.683440028547984e-05,30.0,461.0,L4
SST,13.366666666666667,-0.045797411454677826,0.38952618453865334,-0.05058915302621787,0.002297845733633887,0.0002853237096860114,4.4182253404088055e-05,10.0,456.0,L4
EXC,1.1666666666666667,-0.039101504502681766,0.7949999999999999,-0.05904993129783133,0.005180824059783144,0.0006567099408270926,9.555319914649216e-05,25.0,473.0,L4
EXC,1.45,-0.03908588458011048,0.7982758620689654,-0.059634366573488126,0.007043195754542578,0.0010057777077059097,6.934501693572799e-05,15.0,477.0,L4
EXC,2.0166666666666666,-0.03448860653619392,1.0140495867768593,-0.04946501741984057,0.004742103607147732,0.0006559970227862351,5.8756598834988674e-05,15.0,424.0,L4
EXC,5.9714285714285715,-0.040416544289067914,0.8770334928229665,-0.057779675490408036,0.0064206540956544276,0.0008962975726332157,7.964798884326396e-05,15.0,457.0,L4
SST,16.383333333333333,-0.04833407240077717,0.37090539165818914,-0.05800414850106201,0.0045987590400562925,0.0005583064081656499,7.660841648538037e-05,20.0,514.0,L4
EXC,3.566666666666667,-0.04216365363137645,0.5495327102803738,-0.0641351736668935,0.007390037714902533,0.0009080274865426662,8.816228668373041e-05,20.0,451.0,L4
EXC,0.75,-0.04096982920405383,0.8911111111111112,-0.0583707699408556,0.004984450075279156,0.000648735195449657,4.091377320970619e-05,15.0,521.0,L4
PV,45.13333333333333,-0.04091760516978739,0.3259047267355982,-0.049635465546069964,0.0051511579384310125,0.0005407837158216764,0.0001178828494039093,25.0,507.0,L4
EXC,3.9166666666666665,-0.04003805814814134,1.1680851063829787,-0.05538954950473343,0.006582966823708557,0.0009130439805564569,5.369460995489052e-05,15.0,528.0,L4
PV,5.4,-0.04130709257548223,0.48981481481481487,-0.0586907535869609,0.006782936310175129,0.0009485064549201402,8.099172273138644e-05,15.0,490.0,L4
EXC,0.7333333333333333,-0.045479732066742946,0.4875,-0.057393552985996694,0.002790151296871644,0.00033143225584262236,3.514316200685537e-05,10.0,476.0,L4
PV,7.333333333333333,-0.039592925449911706,0.3131818181818181,-0.05758931545855839,0.006738741831709033,0.0008215844866392973,9.944113974316634e-05,35.0,497.0,L4
PV,6.233333333333333,-0.04171147344776009,0.3485294117647059,-0.050885988070459263,0.003351062145968924,0.0003833178618030595,6.9139963201036e-05,20.0,547.0,L4
EXC,0.7166666666666667,-0.041168929346436414,0.9813953488372092,-0.06669607345946979,0.005867611705231981,0.0007666773206150109,5.347304955723039e-05,10.0,538.0,L4
EXC,0.7666666666666667,-0.03831167800778505,1.1989130434782609,-0.0575080791306997,0.0054569715029153115,0.000641720272451526,9.277102128300834e-05,10.0,364.0,L2/3
EXC,0.25,-0.04222387772497847,1.0,-0.06228452844417084,0.005575709233302523,0.0007495362046138351,4.1793669152456865e-05,10.0,496.0,L4
EXC,0.125,-0.04520488688902994,1.6733333333333333,-0.06698328376198727,0.004505955387571163,0.0005499236826428197,5.0957486366541896e-05,10.0,467.0,L4
EXC,1.8166666666666667,-0.03907844901645367,0.794954128440367,-0.06006138642038128,0.005877128938047058,0.0007732315851360948,7.019405436759188e-05,10.0,470.0,L4
SST,1.3,-0.04123877694065188,0.46089743589743587,-0.0525851388364514,0.003480667039331576,0.0003248384519384252,4.195905104355658e-05,10.0,529.0,L4
SST,5.916666666666667,-0.04193199937273122,0.5540845070422534,-0.04861100741489559,0.0029988196503582315,0.000319530290507653,4.945512257321783e-05,15.0,467.0,L4
EXC,0.6666666666666666,-0.037129116571986844,0.9512499999999999,-0.06079551916942161,0.005440939079091541,0.0006189778140188316,4.3249615518090265e-05,15.0,491.0,L4
SST,4.633333333333334,-0.03760733991313262,0.5816546762589928,-0.04470415964308909,0.0028266521003668687,0.000330311885912374,5.557536813577653e-05,15.0,429.0,L2/3
SST,8.316666666666666,-0.04148082818910441,0.4712424849699399,-0.05156399852024498,0.004325154444445119,0.0005054338391695561,8.658126152621228e-05,25.0,427.0,L2/3
SST,3.4166666666666665,-0.04242711287701443,0.6078048780487804,-0.0507487276573956,0.00322599112046362,0.00038148720625381455,6.149715209047342e-05,10.0,387.0,L2/3
PV,20.73949579831933,-0.03969278376743939,0.2859400324149109,-0.05359369693216344,0.007075394301209554,0.0009482867254334707,0.00011283471339490769,25.0,231.0,L2/3
SST,2.55,-0.04244525009778119,0.5385620915032681,-0.05371505275034609,0.0042224009372513,0.00044391031558957167,3.7987413293515934e-05,15.0,141.0,L2/3
SST,0.574468085106383,-0.04041421804548843,0.7666666666666666,-0.05442040627668562,0.0035863572213078645,0.00031603508199242424,3.263712732482656e-05,10.0,135.0,L2/3
EXC,0.3333333333333333,-0.03619639114612293,1.1424999999999998,-0.0564772377517241,0.006918578925082078,0.001010273008210398,3.938080902995978e-05,10.0,120.0,L2/3
EXC,0.8,-0.03636663021941724,0.9625,-0.05142367851162741,0.0046770330385074175,0.0005701297439615057,4.0986862255725855e-05,10.0,124.0,L2/3
SST,3.1083333333333334,-0.0396553582382979,0.4639410187667561,-0.05513676445646506,0.005155767152426825,0.0005773579572623027,8.541104489231077e-05,20.0,135.0,L2/3
SST,2.3833333333333333,-0.041893294045013435,0.49440559440559445,-0.05032043060039483,0.0035905824967061182,0.0004948212335113384,4.3718608210536504e-05,20.0,263.0,L2/3
SST,14.2,-0.039846332897735814,0.5696009389671362,-0.048826547820345886,0.004658375477078029,0.0005508843694762588,8.687324771759238e-05,20.0,292.0,L2/3
SST,1.2666666666666666,-0.04274853771335377,0.563815789473684,-0.05519166426482561,0.003708279092417813,0.0004839561992660735,6.442546627869887e-05,20.0,399.0,L2/3
SST,3.0,-0.042882947785632085,0.4847222222222223,-0.052965350313072763,0.003633630717162411,0.00046763385690507154,6.890200770902598e-05,15.0,474.0,L4
SST,2.2666666666666666,-0.04296426982971366,0.5286764705882353,-0.051129361813022293,0.0031492428118447225,0.00041238320806220646,4.604985789797921e-05,15.0,410.0,L2/3
PV,38.575,-0.043438211877583024,0.3384100237632318,-0.0528003439748696,0.005860903698693559,0.0007193174384603539,0.00010816346482377532,25.0,490.0,L4
PV,25.7,-0.04204627299384365,0.3698767833981842,-0.05028121502511346,0.004234412645275262,0.0004892640411338613,0.00011052391356322088,25.0,445.0,L2/3
PV,20.933333333333334,-0.04447569053118059,0.45879777070063693,-0.05182894196504402,0.004199768226912521,0.0004136145211182602,0.00012787652625801229,15.0,480.0,L4
SST,18.658333333333335,-0.04768645330322544,0.5102501116569897,-0.052892077246336176,0.0029575195912646835,0.00029877037014798704,6.930452052094714e-05,10.0,452.0,L4
SST,21.8,-0.04331875986803323,0.49594801223241586,-0.049048172563245555,0.0034795426555178526,0.00043343504685130677,6.753909142089415e-05,10.0,450.0,L4
SST,4.216666666666667,-0.03926939988183757,0.6221343873517787,-0.04611043292264507,0.0029059639347273933,0.00035597838341237337,5.1239990652680895e-05,10.0,451.0,L4
EXC,4.116666666666666,-0.043898675329063774,0.870242914979757,-0.056514489413075075,0.0047342420327340816,0.0006399449726778413,4.9762137999808265e-05,10.0,568.0,L5
EXC,2.9166666666666665,-0.04181691956859649,0.9997142857142857,-0.05480364065635235,0.005043958554226703,0.0006973870270514773,4.9015525452817126e-05,10.0,616.0,L5
SST,1.9666666666666666,-0.041631458071213504,0.7165254237288137,-0.05632945530684906,0.005158466449513596,0.0005215768430952871,6.324992464000838e-05,10.0,220.0,L2/3
EXC,1.7166666666666666,-0.03922558006998676,1.5247572815533978,-0.05592596774806287,0.006159572343240163,0.0007308955971232883,4.802401930885999e-05,20.0,220.0,L2/3
EXC,1.6,-0.042315479336370816,1.0760416666666668,-0.06244022202223331,0.005978641975058818,0.0008189354084334931,5.666421433948531e-05,10.0,333.0,L2/3
SST,6.133333333333334,-0.03927105646294811,0.9456521739130435,-0.04557403006938739,0.003594365449994619,0.0004249995579836571,4.192415345700414e-05,15.0,437.0,L4
EXC,1.1833333333333333,-0.043367751421873255,0.8598591549295774,-0.062154179877622846,0.0054612341029420235,0.0006919001171454399,7.345778574409079e-05,10.0,327.0,L2/3
SST,0.3888888888888889,-0.04539436113482206,0.6228571428571428,-0.05588768968626476,0.0030035843551761247,0.00037972234809811525,4.988893339389709e-05,10.0,337.0,L2/3
EXC,11.65,-0.036898579376418834,2.056366237482117,-0.04818831851039592,0.00635025169387245,0.0008381125279429611,7.585754281967213e-05,10.0,630.0,L5
EXC,3.216666666666667,-0.042579164781414845,1.8848445595854921,-0.05261635916401086,0.00388601737857052,0.0005509867442154957,3.706393220462733e-05,10.0,607.0,L5
EXC,6.033333333333333,-0.040999859576657506,1.4259668508287293,-0.05054358915849038,0.004797764550578396,0.0006109956886632116,4.29023195035907e-05,10.0,533.0,L5
EXC,9.833333333333334,-0.0420270372433298,1.4476271186440681,-0.04833788590117457,0.0032795387502688646,0.00039393787431089204,5.3635281518239774e-05,10.0,557.0,L4
SST,2.966666666666667,-0.046483259189058504,0.6790730337078652,-0.05595268358545014,0.0037630176488476635,0.0004808031454353061,6.0870179472351536e-05,10.0,531.0,L5
EXC,0.5666666666666667,-0.04204226375675953,1.5495098039215687,-0.055725616184164946,0.0034186909449216915,0.0004006618739027292,3.056615416613719e-05,10.0,582.0,L5
EXC,0.31666666666666665,-0.042804269139328756,1.3921052631578947,-0.06590065843095007,0.007073192180478503,0.0008851298803395221,4.1768743776000835e-05,10.0,341.0,L2/3
SST,0.85,-0.0429219926604658,0.7088235294117649,-0.05341182812311934,0.002829324890323054,0.00037579012849297134,4.420981876079245e-05,10.0,403.0,L4
SST,2.8333333333333335,-0.04352545286576282,0.726764705882353,-0.05161365062122025,0.0033361008894892525,0.00035596734586100244,4.676432269337788e-05,15.0,470.0,L4
SST,7.5,-0.03983437642714703,0.9957777777777779,-0.04775920540117013,0.004406954065922157,0.00048449794412243824,5.6208457010885916e-05,10.0,410.0,L4
SST,7.35,-0.03874282815463662,1.0267573696145125,-0.04596070738696004,0.0042591124449284385,0.0004392902968158629,4.2896923070373376e-05,10.0,439.0,L2/3
SST,5.7,-0.0421256686814968,1.2399122807017544,-0.04956749283280535,0.004246118538832794,0.0005181414463993401,4.970034301550709e-05,10.0,288.0,L2/3
EXC,2.55,-0.040163802659238836,2.4392156862745096,-0.056517185275806445,0.006235820143419157,0.0008558270227233265,4.5965942392395204e-05,10.0,219.0,L2/3
SST,3.0833333333333335,-0.038698611663020674,1.0281081081081083,-0.04709035065688361,0.003771505395954699,0.0004615005955251704,4.526680839069484e-05,15.0,314.0,L2/3
PV,30.633333333333333,-0.04295041701735023,0.3519858541893362,-0.05306414294318819,0.006856898190950448,0.0009589813392315644,9.063532438777362e-05,20.0,357.0,L2/3
PV,31.833333333333332,-0.043008068766067914,0.7739659685863874,-0.04885555599276183,0.005491276238124558,0.0006989361744924108,8.061366776909197e-05,10.0,242.0,L2/3
PV,32.68333333333333,-0.0404182193180026,0.7697603263641,-0.04751804355167822,0.006480783170560133,0.0009008348861843647,6.763636997540394e-05,10.0,213.0,L2/3
EXC,8.25,-0.0429933260669759,0.6582828282828284,-0.05297925227533046,0.005060207660795484,0.0006804232138708359,6.545455452654988e-05,10.0,300.0,L2/3
SST,15.91304347826087,-0.03813028095519997,1.150068306010929,-0.04729284181106804,0.006179251808962018,0.0006601652853590359,4.949129488193843e-05,15.0,215.0,L2/3
SST,2.2,-0.03986485458340549,1.3299242424242426,-0.04965871688940789,0.004074215960774219,0.0004950459569355146,4.330611233724175e-05,10.0,354.0,L2/3
EXC,0.2833333333333333,-0.03575470516321521,1.638235294117647,-0.0531181177256082,0.004346839910700608,0.0004778396531201303,4.5715042228597184e-05,10.0,256.0,L2/3
SST,2.45,-0.044153765034451085,0.6743197278911565,-0.05438321560158513,0.0034456144694477698,0.0004246729506336557,5.5216348558258246e-05,15.0,156.0,L2/3
SST,28.65,-0.036558772618717,0.6562245491564864,-0.04363801281392239,0.005023925127496575,0.000698265521528824,7.467325749059088e-05,15.0,381.0,L2/3
SST,4.666666666666667,-0.04044444311505604,0.5891071428571428,-0.05089645154517638,0.004122078239179053,0.0005361270233882506,5.6295137170612666e-05,15.0,266.0,L2/3
PV,18.466666666666665,-0.04444082331246931,0.5275270758122743,-0.05117926621270344,0.004230560427720389,0.0005822513717790782,7.997612948778624e-05,10.0,198.0,L2/3
PV,103.68333333333334,-0.03886086116601443,0.4282671596206398,-0.04501150142152967,0.0051212291822881565,0.0006339813767437348,4.290277330065545e-05,20.0,440.0,L4
PV,20.133333333333333,-0.04275583771321723,0.41250000000000003,-0.05303312785040664,0.005936261870001541,0.0008170832980740652,9.783034274617193e-05,20.0,432.0,L4
PV,14.383333333333333,-0.03947940303536919,0.4129779837775204,-0.04901480169552686,0.004830080409598022,0.0005236125749463645,0.00011762550212257438,20.0,523.0,L4
SST,3.8181818181818183,-0.037320273843194335,1.9077380952380956,-0.05189082136371907,0.00574568414236702,0.0006414047198670884,4.5169097685911146e-05,10.0,496.0,L4
PV,33.45,-0.03512811060439634,0.5380667663178874,-0.04117754602453469,0.0040867951817715525,0.0005239227147851189,7.560395240215953e-05,15.0,500.0,L5
